motif_id	cluster	source_id	tf_name	family_name	motif_type	PMID	name_IG
MA0765.3	AC0640	MA0765.3	ETV5	['Tryptophan cluster factors']	Uknown	25866208	ETS/ELF/ELK
MA1483.1	AC0640	MA1483.1	ELF2	['Tryptophan cluster factors']	Uknown	20517297	ETS/ELF/ELK
MA1483.2	AC0640	MA1483.2	ELF2	['Tryptophan cluster factors']	Uknown	20517297	ETS/ELF/ELK
MA1484.1	AC0640	MA1484.1	ETS2	['Tryptophan cluster factors']	Uknown	20517297	ETS/ELF/ELK
MA1708.1	AC0640	MA1708.1	ETV7	['Tryptophan cluster factors']	Uknown	20517297	ETS/ELF/ELK
MA1931.1	AC0640	MA1931.1	ELK1::HOXA1	"['Tryptophan cluster factors', 'Homeo domain factors']"	Uknown	24218641	ETS/ELF/ELK
MA1932.1	AC0640	MA1932.1	ELK1::HOXB13	"['Tryptophan cluster factors', 'Homeo domain factors']"	Uknown	24218641	ETS/ELF/ELK
MA1933.1	AC0640	MA1933.1	ELK1::SREBF2	"['Tryptophan cluster factors', 'Basic helix-loop-helix factors (bHLH)']"	Uknown	23050235	ETS/ELF/ELK
MA1935.1	AC0640	MA1935.1	ERF::FOXI1	"['Tryptophan cluster factors', 'Fork head/winged helix factors']"	Uknown	31913281	ETS/ELF/ELK
MA1937.1	AC0640	MA1937.1	ERF::HOXB13	"['Tryptophan cluster factors', 'Homeo domain factors']"	Uknown	24218641	ETS/ELF/ELK
MA1940.1	AC0640	MA1940.1	ETV2::DRGX	"['Tryptophan cluster factors', 'Homeo domain factors']"	Uknown	24218641	ETS/ELF/ELK
MA1943.1	AC0640	MA1943.1	ETV2::HOXB13	"['Tryptophan cluster factors', 'Homeo domain factors']"	Uknown	24218641	ETS/ELF/ELK
MA1944.1	AC0640	MA1944.1	ETV5::DRGX	"['Tryptophan cluster factors', 'Homeo domain factors']"	Uknown	24218641	ETS/ELF/ELK
MA1948.1	AC0640	MA1948.1	ETV5::HOXA2	"['Tryptophan cluster factors', 'Homeo domain factors']"	Uknown	24218641	ETS/ELF/ELK
MA1949.1	AC0640	MA1949.1	FLI1::DRGX	"['Homeo domain factors', 'Tryptophan cluster factors']"	Uknown	24218641	ETS/ELF/ELK
MA1952.1	AC0640	MA1952.1	FOXJ2::ELF1	"['Fork head/winged helix factors', 'Tryptophan cluster factors']"	Uknown	31913281	ETS/ELF/ELK
MA1957.1	AC0640	MA1957.1	HOXB2::ELK1	"['Homeo domain factors', 'Tryptophan cluster factors']"	Uknown	24218641	ETS/ELF/ELK
MA1958.1	AC0640	MA1958.1	HOXD12::ELK1	"['Homeo domain factors', 'Tryptophan cluster factors']"	Uknown	24218641	ETS/ELF/ELK
M04794_2.00	AC0641	ETV4_eDBD_Methyl-HT-SELEX_1	ETV4	Ets	SELEX	28473536	ETS/ETV/FEV
M04798_2.00	AC0641	ETV4_FL_Methyl-HT-SELEX_1	ETV4	Ets	SELEX	28473536	ETS/ETV/FEV
M04801_2.00	AC0641	ETV5_eDBD_Methyl-HT-SELEX_1	ETV5	Ets	SELEX	28473536	ETS/ETV/FEV
M09055_2.00	AC0641	FLI1_HUMAN.H11MO.0.A	FLI1	Ets	Misc	23175603	ETS/ETV/FEV
M09058_2.00	AC0641	ETS2_HUMAN.H11MO.0.B	ETS2	Ets	Misc	23175603	ETS/ETV/FEV
M09061_2.00	AC0641	FEV_HUMAN.H11MO.0.B	FEV	Ets	Misc	23175603	ETS/ETV/FEV
M09062_2.00	AC0641	ETV4_HUMAN.H11MO.0.B	ETV4	Ets	Misc	23175603	ETS/ETV/FEV
M09063_2.00	AC0641	ETV5_HUMAN.H11MO.0.C	ETV5	Ets	Misc	23175603	ETS/ETV/FEV
M02678_2.00	AC0642	MA0081.1	SPIB	Ets	SELEX	24194598	SPI/ELF
M02965_2.00	AC0642	SPI1_1	SPI1	Ets	SELEX	23332764	SPI/ELF
M03005_2.00	AC0642	SPIC_1	SPIC	Ets	SELEX	23332764	SPI/ELF
M03008_2.00	AC0642	SPIB_1	SPIB	Ets	SELEX	23332764	SPI/ELF
M04783_2.00	AC0642	ELF3_eDBD_HT-SELEX_1	ELF3	Ets	SELEX	28473536	SPI/ELF
M04787_2.00	AC0642	ELF3_eDBD_Methyl-HT-SELEX	ELF3	Ets	SELEX	28473536	SPI/ELF
M04788_2.00	AC0642	ELF3_FL_HT-SELEX_1	ELF3	Ets	SELEX	28473536	SPI/ELF
M04790_2.00	AC0642	ELF3_FL_Methyl-HT-SELEX	ELF3	Ets	SELEX	28473536	SPI/ELF
M04803_2.00	AC0642	SPIB_eDBD_HT-SELEX	SPIB	Ets	SELEX	28473536	SPI/ELF
M04804_2.00	AC0642	SPIB_eDBD_Methyl-HT-SELEX	SPIB	Ets	SELEX	28473536	SPI/ELF
M04805_2.00	AC0642	SPIB_FL_HT-SELEX	SPIB	Ets	SELEX	28473536	SPI/ELF
M04806_2.00	AC0642	SPIB_FL_Methyl-HT-SELEX	SPIB	Ets	SELEX	28473536	SPI/ELF
M07944_2.00	AC0642	GM12878_PU1_HudsonAlpha	SPI1	Ets	ChIP-seq	22955619	SPI/ELF
M07946_2.00	AC0642	K562_PU1_HudsonAlpha	SPI1	Ets	ChIP-seq	22955619	SPI/ELF
M08026_2.00	AC0642	SRP005406_SPI1	SPI1	Ets	ChIP-seq	21450710	SPI/ELF
M09047_2.00	AC0642	SPI1_HUMAN.H11MO.0.A	SPI1	Ets	Misc	23175603	SPI/ELF
M09064_2.00	AC0642	SPIB_HUMAN.H11MO.0.A	SPIB	Ets	Misc	23175603	SPI/ELF
M09537_2.00	AC0642	OCILY3-SPIB_GSE56857	SPIB	Ets	Misc	20513432	SPI/ELF
MA0080.1	AC0642	MA0080.1	SPI1	['Tryptophan cluster factors']	Uknown	7624145	SPI/ELF
MA0080.4	AC0642	MA0080.4	SPI1	['Tryptophan cluster factors']	Uknown	17916232	SPI/ELF
MA0080.5	AC0642	MA0080.5	SPI1	['Tryptophan cluster factors']	Uknown	7624145	SPI/ELF
MA0081.2	AC0642	MA0081.2	SPIB	['Tryptophan cluster factors']	Uknown	7624145	SPI/ELF
MA0687.1	AC0642	MA0687.1	SPIC	['Tryptophan cluster factors']	Uknown	16887979	SPI/ELF
M02984_2.00	AC0643	ETS1_2	ETS1	Ets	SELEX	23332764	ETS/ETV
M02986_2.00	AC0643	ETS1_4	ETS1	Ets	SELEX	23332764	ETS/ETV
M04712_2.00	AC0643	ETV7_FL_HT-SELEX_1	ETV7	Ets	SELEX	28473536	ETS/ETV
M04714_2.00	AC0643	ETV7_FL_Methyl-HT-SELEX_1	ETV7	Ets	SELEX	28473536	ETS/ETV
M04778_2.00	AC0643	ETS2_FL_HT-SELEX	ETS2	Ets	SELEX	28473536	ETS/ETV
M04779_2.00	AC0643	ETS2_FL_Methyl-HT-SELEX	ETS2	Ets	SELEX	28473536	ETS/ETV
M04595_2.00	AC0644	ZBTB2_eDBD_HT-SELEX	ZBTB2	C2H2 ZF	SELEX	28473536	ZBTB2
M04596_2.00	AC0644	ZBTB2_eDBD_Methyl-HT-SELEX	ZBTB2	C2H2 ZF	SELEX	28473536	ZBTB2
M04784_2.00	AC0645	ELF3_eDBD_HT-SELEX_2	ELF3	Ets	SELEX	28473536	ELF3
M04785_2.00	AC0645	ELF3_eDBD_HT-SELEX_3	ELF3	Ets	SELEX	28473536	ELF3
M02734_2.00	AC0646	ERG_dimer	ERG	Ets	SELEX	20378718	ERG/FLI/ETV
M02993_2.00	AC0646	FLI1_2	FLI1	Ets	SELEX	23332764	ERG/FLI/ETV
M02995_2.00	AC0646	FLI1_4	FLI1	Ets	SELEX	23332764	ERG/FLI/ETV
M02998_2.00	AC0646	ERG_2	ERG	Ets	SELEX	23332764	ERG/FLI/ETV
M03000_2.00	AC0646	ERG_4	ERG	Ets	SELEX	23332764	ERG/FLI/ETV
M04736_2.00	AC0646	ETV3_eDBD_HT-SELEX_1	ETV3	Ets	SELEX	28473536	ERG/FLI/ETV
M04738_2.00	AC0646	ETV3_eDBD_Methyl-HT-SELEX_1	ETV3	Ets	SELEX	28473536	ERG/FLI/ETV
M04761_2.00	AC0646	FLI1_eDBD_HT-SELEX_2	FLI1	Ets	SELEX	28473536	ERG/FLI/ETV
M04762_2.00	AC0646	FLI1_eDBD_Methyl-HT-SELEX_1	FLI1	Ets	SELEX	28473536	ERG/FLI/ETV
M04765_2.00	AC0646	FLI1_FL_HT-SELEX_2	FLI1	Ets	SELEX	28473536	ERG/FLI/ETV
M04766_2.00	AC0646	FLI1_FL_Methyl-HT-SELEX_1	FLI1	Ets	SELEX	28473536	ERG/FLI/ETV
M04771_2.00	AC0646	ERG_eDBD_HT-SELEX_2	ERG	Ets	SELEX	28473536	ERG/FLI/ETV
M04773_2.00	AC0646	ERG_eDBD_Methyl-HT-SELEX_2	ERG	Ets	SELEX	28473536	ERG/FLI/ETV
M04775_2.00	AC0646	ERG_FL_HT-SELEX_2	ERG	Ets	SELEX	28473536	ERG/FLI/ETV
M04776_2.00	AC0646	ERG_FL_Methyl-HT-SELEX_1	ERG	Ets	SELEX	28473536	ERG/FLI/ETV
M02907_2.00	AC0647	HINFP1_1	HINFP	C2H2 ZF	SELEX	23332764	HINFP
M02908_2.00	AC0647	HINFP1_2	HINFP	C2H2 ZF	SELEX	23332764	HINFP
MA0131.2	AC0647	MA0131.2	HINFP	['C2H2 zinc finger factors']	Uknown	14752047	HINFP
M08918_2.00	AC0648	HINFP_HUMAN.H11MO.0.C	HINFP	C2H2 ZF	Misc	23175603	HINFP
MA0131.1	AC0648	MA0131.1	HINFP	['C2H2 zinc finger factors']	Uknown	14752047	HINFP
M02909_2.00	AC0649	HINFP1_3	HINFP	C2H2 ZF	SELEX	23332764	HINFP
M03150_2.00	AC0650	HNF1A_1	HNF1A	Homeodomain	SELEX	23332764	HNF1A/B
M03245_2.00	AC0650	HNF1B_1	HNF1B	Homeodomain	SELEX	23332764	HNF1A/B
M03246_2.00	AC0650	HNF1B_2	HNF1B	Homeodomain	SELEX	23332764	HNF1A/B
M09144_2.00	AC0650	HNF1A_HUMAN.H11MO.0.C	HNF1A	Homeodomain	Misc	23175603	HNF1A/B
M09168_2.00	AC0650	HNF1B_HUMAN.H11MO.0.A	HNF1B	Homeodomain	Misc	23175603	HNF1A/B
M10690_2.00	AC0650	V$HNF1_01	HNF1A	Homeodomain	Transfac	16381825	HNF1A/B
M10693_2.00	AC0650	V$HNF1_C	HNF1A	Homeodomain	Transfac	16381825	HNF1A/B
MA0046.2	AC0650	MA0046.2	HNF1A	['Homeo domain factors']	Uknown	9047360	HNF1A/B
MA0153.1	AC0650	MA0153.1	HNF1B	['Homeo domain factors']	Uknown	17916232	HNF1A/B
MA0153.2	AC0650	MA0153.2	HNF1B	['Homeo domain factors']	Uknown	17916232	HNF1A/B
M07573_2.00	AC0651	ZNF85.RCADE.ReprocessedData	ZNF85	C2H2 ZF	ChIP-seq+ChIP-exo	29146583	ZNF85
M08295_2.00	AC0651	Q03923_1-5.RCADE	ZNF85	C2H2 ZF	ChIP-seq	27852650	ZNF85
M08872_2.00	AC0651	ZNF85_HUMAN.H11MO.0.C	ZNF85	C2H2 ZF	Misc	23175603	ZNF85
MA1720.1	AC0651	MA1720.1	ZNF85	['C2H2 zinc finger factors']	Uknown	28273063	ZNF85
M03575_2.00	AC0652	TEAD3_1	TEAD3	TEA	SELEX	23332764	TEAD
M03576_2.00	AC0652	TEAD3_2	TEAD3	TEA	SELEX	23332764	TEAD
M03577_2.00	AC0652	TEAD1_1	TEAD1	TEA	SELEX	23332764	TEAD
M03578_2.00	AC0652	TEAD1_2	TEAD1	TEA	SELEX	23332764	TEAD
M03579_2.00	AC0652	TEAD4_1	TEAD4	TEA	SELEX	23332764	TEAD
M05823_2.00	AC0652	TEAD2_FL_HT-SELEX	TEAD2	TEA	SELEX	28473536	TEAD
M05824_2.00	AC0652	TEAD2_FL_Methyl-HT-SELEX	TEAD2	TEA	SELEX	28473536	TEAD
M05825_2.00	AC0652	TEAD1_FL_HT-SELEX	TEAD1	TEA	SELEX	28473536	TEAD
M05826_2.00	AC0652	TEAD1_FL_Methyl-HT-SELEX	TEAD1	TEA	SELEX	28473536	TEAD
M08175_2.00	AC0652	MA1121.1	TEAD2	TEA	ChIP-seq	24194598	TEAD
M09434_2.00	AC0652	TEAD1_HUMAN.H11MO.0.A	TEAD1	TEA	Misc	23175603	TEAD
M09435_2.00	AC0652	TEAD4_HUMAN.H11MO.0.A	TEAD4	TEA	Misc	23175603	TEAD
MA0090.1	AC0652	MA0090.1	TEAD1	['TEA domain factors']	Uknown	9571041	TEAD
MA0090.2	AC0652	MA0090.2	TEAD1	['TEA domain factors']	Uknown	9571041	TEAD
MA0090.3	AC0652	MA0090.3	TEAD1	['TEA domain factors']	Uknown	23332764	TEAD
MA0808.1	AC0652	MA0808.1	TEAD3	['TEA domain factors']	Uknown	9571041	TEAD
MA0809.1	AC0652	MA0809.1	TEAD4	['TEA domain factors']	Uknown	9571041	TEAD
MA0809.2	AC0652	MA0809.2	TEAD4	['TEA domain factors']	Uknown	23332764	TEAD
M07564_2.00	AC0653	ZNF582.MEME.OriginalMapping	ZNF582	C2H2 ZF	ChIP-seq+ChIP-exo	29146583	ZNF582
M07649_2.00	AC0654	ZNF619.MEME.OriginalMapping	ZNF619	C2H2 ZF	ChIP-seq+ChIP-exo	29146583	ZNF619
M03464_2.00	AC0655	RUNX3_1	RUNX3	Runt	SELEX	23332764	RUNX2/3
M03468_2.00	AC0655	RUNX2_1	RUNX2	Runt	SELEX	23332764	RUNX2/3
M04420_2.00	AC0656	KLF3_FL_Methyl-HT-SELEX_2	KLF3	C2H2 ZF	SELEX	28473536	KLF3
M03466_2.00	AC0657	RUNX3_3	RUNX3	Runt	SELEX	23332764	RUNX2/3
M03469_2.00	AC0657	RUNX2_2	RUNX2	Runt	SELEX	23332764	RUNX2/3
M05731_2.00	AC0657	RUNX3_FL_HT-SELEX	RUNX3	Runt	SELEX	28473536	RUNX2/3
M05732_2.00	AC0657	RUNX3_FL_Methyl-HT-SELEX	RUNX3	Runt	SELEX	28473536	RUNX2/3
M05733_2.00	AC0657	RUNX2_eDBD_HT-SELEX	RUNX2	Runt	SELEX	28473536	RUNX2/3
M05734_2.00	AC0657	RUNX2_eDBD_Methyl-HT-SELEX	RUNX2	Runt	SELEX	28473536	RUNX2/3
M02751_2.00	AC0658	RUNX3_monomer	RUNX3	Runt	SELEX	20378718	RUNX1/2/3
M03465_2.00	AC0658	RUNX3_2	RUNX3	Runt	SELEX	23332764	RUNX1/2/3
M03467_2.00	AC0658	RUNX3_4	RUNX3	Runt	SELEX	23332764	RUNX1/2/3
M03470_2.00	AC0658	RUNX2_3	RUNX2	Runt	SELEX	23332764	RUNX1/2/3
M09369_2.00	AC0658	RUNX3_HUMAN.H11MO.0.A	RUNX3	Runt	Misc	23175603	RUNX1/2/3
M09370_2.00	AC0658	RUNX2_HUMAN.H11MO.0.A	RUNX2	Runt	Misc	23175603	RUNX1/2/3
M09371_2.00	AC0658	RUNX1_HUMAN.H11MO.0.A	RUNX1	Runt	Misc	23175603	RUNX1/2/3
M09630_2.00	AC0658	PCa-RUNX2_GSE33889	RUNX2	Runt	Misc	20513432	RUNX1/2/3
M09632_2.00	AC0658	Jurkat-RUNX1_GSE29180	RUNX1	Runt	Misc	20513432	RUNX1/2/3
M11258_2.00	AC0658	V$AML1_01	RUNX1	Runt	Transfac	16381825	RUNX1/2/3
MA0002.1	AC0658	MA0002.1	RUNX1	['Runt domain factors']	Uknown	8413232	RUNX1/2/3
MA0511.1	AC0658	MA0511.1	RUNX2	['Runt domain factors']	Uknown	22158627	RUNX1/2/3
MA0511.2	AC0658	MA0511.2	RUNX2	['Runt domain factors']	Uknown	20483917	RUNX1/2/3
MA0684.1	AC0658	MA0684.1	RUNX3	['Runt domain factors']	Uknown	20483917	RUNX1/2/3
MA0684.2	AC0658	MA0684.2	RUNX3	['Runt domain factors']	Uknown	20378718	RUNX1/2/3
M03484_2.00	AC0659	SOX8_2	SOX8	Sox	SELEX	23332764	SOX/SRY
M03489_2.00	AC0659	SOX8_7	SOX8	Sox	SELEX	23332764	SOX/SRY
M03494_2.00	AC0659	SOX10_4	SOX10	Sox	SELEX	23332764	SOX/SRY
M03500_2.00	AC0659	SOX21_4	SOX21	Sox	SELEX	23332764	SOX/SRY
M03507_2.00	AC0659	SOX9_7	SOX9	Sox	SELEX	23332764	SOX/SRY
M03510_2.00	AC0659	SOX15_3	SOX15	Sox	SELEX	23332764	SOX/SRY
M03514_2.00	AC0659	SOX14_2	SOX14	Sox	SELEX	23332764	SOX/SRY
M03518_2.00	AC0659	SOX7_3	SOX7	Sox	SELEX	23332764	SOX/SRY
M03520_2.00	AC0659	SOX2_2	SOX2	Sox	SELEX	23332764	SOX/SRY
M03524_2.00	AC0659	SOX2_6	SOX2	Sox	SELEX	23332764	SOX/SRY
M03528_2.00	AC0659	SRY_4	SRY	Sox	SELEX	23332764	SOX/SRY
M03531_2.00	AC0659	SOX18_3	SOX18	Sox	SELEX	23332764	SOX/SRY
M03326_2.00	AC0660	HSFY2_1	HSFY2	HSF	SELEX	23332764	HSFY1/2
M03327_2.00	AC0660	HSFY2_2	HSFY2	HSF	SELEX	23332764	HSFY1/2
M03328_2.00	AC0660	HSFY2_3	HSFY2	HSF	SELEX	23332764	HSFY1/2
M05511_2.00	AC0660	HSFY2_eDBD_HT-SELEX_1	HSFY2	HSF	SELEX	28473536	HSFY1/2
M05512_2.00	AC0660	HSFY2_eDBD_HT-SELEX_2	HSFY2	HSF	SELEX	28473536	HSFY1/2
M05513_2.00	AC0660	HSFY2_eDBD_Methyl-HT-SELEX_1	HSFY2	HSF	SELEX	28473536	HSFY1/2
M05514_2.00	AC0660	HSFY2_eDBD_Methyl-HT-SELEX_2	HSFY2	HSF	SELEX	28473536	HSFY1/2
M05515_2.00	AC0660	HSFY1_eDBD_HT-SELEX_1	HSFY1	HSF	SELEX	28473536	HSFY1/2
M05516_2.00	AC0660	HSFY1_eDBD_HT-SELEX_2	HSFY1	HSF	SELEX	28473536	HSFY1/2
M05517_2.00	AC0660	HSFY1_eDBD_Methyl-HT-SELEX_1	HSFY1	HSF	SELEX	28473536	HSFY1/2
M05518_2.00	AC0660	HSFY1_eDBD_Methyl-HT-SELEX_2	HSFY1	HSF	SELEX	28473536	HSFY1/2
M05349_2.00	AC0661	POU6F1_FL_HT-SELEX_1	POU6F1	Homeodomain	SELEX	28473536	POU6F1
M05352_2.00	AC0661	POU6F1_FL_HT-SELEX_4	POU6F1	Homeodomain	SELEX	28473536	POU6F1
MA0033.1	AC0662	MA0033.1	FOXL1	['Fork head/winged helix factors']	Uknown	7957066	FOXL1
M02905_2.00	AC0663	ZNF524_1	ZNF524	C2H2 ZF	SELEX	23332764	ZNF524
M02906_2.00	AC0663	ZNF524_2	ZNF524	C2H2 ZF	SELEX	23332764	ZNF524
M04545_2.00	AC0663	ZNF524_FL_HT-SELEX	ZNF524	C2H2 ZF	SELEX	28473536	ZNF524
M04546_2.00	AC0663	ZNF524_FL_Methyl-HT-SELEX	ZNF524	C2H2 ZF	SELEX	28473536	ZNF524
M08339_2.00	AC0663	Q96C55.MEME	ZNF524	C2H2 ZF	ChIP-seq	27852650	ZNF524
M07977_2.00	AC0664	HepG2_HSF1_Stanford	HSF1	HSF	ChIP-seq	22955619	HSF1
M02896_2.00	AC0665	BCL6B_1	BCL6B	C2H2 ZF	SELEX	23332764	BCL6
M04424_2.00	AC0665	BCL6_eDBD_HT-SELEX_1	BCL6	C2H2 ZF	SELEX	28473536	BCL6
M04425_2.00	AC0665	BCL6_eDBD_HT-SELEX_2	BCL6	C2H2 ZF	SELEX	28473536	BCL6
M04426_2.00	AC0665	BCL6_eDBD_Methyl-HT-SELEX_1	BCL6	C2H2 ZF	SELEX	28473536	BCL6
M04427_2.00	AC0665	BCL6_eDBD_Methyl-HT-SELEX_2	BCL6	C2H2 ZF	SELEX	28473536	BCL6
M04499_2.00	AC0665	BCL6B_eDBD_HT-SELEX_1	BCL6B	C2H2 ZF	SELEX	28473536	BCL6
M04500_2.00	AC0665	BCL6B_eDBD_HT-SELEX_2	BCL6B	C2H2 ZF	SELEX	28473536	BCL6
M04501_2.00	AC0665	BCL6B_eDBD_Methyl-HT-SELEX_1	BCL6B	C2H2 ZF	SELEX	28473536	BCL6
M04502_2.00	AC0665	BCL6B_eDBD_Methyl-HT-SELEX_2	BCL6B	C2H2 ZF	SELEX	28473536	BCL6
M08877_2.00	AC0665	BCL6_HUMAN.H11MO.0.A	BCL6	C2H2 ZF	Misc	23175603	BCL6
MA0463.2	AC0665	MA0463.2	BCL6	['C2H2 zinc finger factors']	Uknown	7945383	BCL6
MA0731.1	AC0665	MA0731.1	BCL6B	['C2H2 zinc finger factors']	Uknown	11374866	BCL6
M05531_2.00	AC0666	IRF3_eDBD_HT-SELEX	IRF3	IRF	SELEX	28473536	IRF3
M05532_2.00	AC0666	IRF3_eDBD_Methyl-HT-SELEX	IRF3	IRF	SELEX	28473536	IRF3
M11350_2.00	AC0667	V$STAT1_03	STAT1	STAT	Transfac	16381825	STAT
M11358_2.00	AC0667	V$STAT5A_04	STAT5A	STAT	Transfac	16381825	STAT
M11361_2.00	AC0667	V$STAT4_01	STAT4	STAT	Transfac	16381825	STAT
M11365_2.00	AC0667	V$STAT6_02	STAT6	STAT	Transfac	16381825	STAT
M11368_2.00	AC0667	V$STAT3_02	STAT3	STAT	Transfac	16381825	STAT
M04713_2.00	AC0668	ETV7_FL_HT-SELEX_2	ETV7	Ets	SELEX	28473536	STAT/ETV7
M04715_2.00	AC0668	ETV7_FL_Methyl-HT-SELEX_2	ETV7	Ets	SELEX	28473536	STAT/ETV7
M08013_2.00	AC0668	HeLa-S3_STAT1_Stanford	STAT1	STAT	ChIP-seq	22955619	STAT/ETV7
M08014_2.00	AC0668	K562_STAT1_Stanford	STAT1	STAT	ChIP-seq	22955619	STAT/ETV7
M08015_2.00	AC0668	GM12878_STAT3_Stanford	STAT3	STAT	ChIP-seq	22955619	STAT/ETV7
M08016_2.00	AC0668	HeLa-S3_STAT3_Stanford	STAT3	STAT	ChIP-seq	22955619	STAT/ETV7
M08017_2.00	AC0668	MCF10A-Er-Src_STAT3_Harvard#Weissman	STAT3	STAT	ChIP-seq	22955619	STAT/ETV7
M08018_2.00	AC0668	MCF10A-Er-Src_STAT3_Stanford	STAT3	STAT	ChIP-seq	22955619	STAT/ETV7
M08171_2.00	AC0668	MA0137.3	STAT1	STAT	ChIP-seq	24194598	STAT/ETV7
M08172_2.00	AC0668	MA0144.2	STAT3	STAT	ChIP-seq	24194598	STAT/ETV7
M08229_2.00	AC0668	Mv124	STAT1	STAT	ChIP-seq	22080565	STAT/ETV7
M09411_2.00	AC0668	STAT1_HUMAN.H11MO.0.A	STAT1	STAT	Misc	23175603	STAT/ETV7
M09412_2.00	AC0668	STA5A_HUMAN.H11MO.0.A	STAT5A	STAT	Misc	23175603	STAT/ETV7
M09413_2.00	AC0668	STAT4_HUMAN.H11MO.0.A	STAT4	STAT	Misc	23175603	STAT/ETV7
M09415_2.00	AC0668	STAT3_HUMAN.H11MO.0.A	STAT3	STAT	Misc	23175603	STAT/ETV7
M09417_2.00	AC0668	STA5B_HUMAN.H11MO.0.A	STAT5B	STAT	Misc	23175603	STAT/ETV7
M09642_2.00	AC0668	HelaS3-STAT1_GSE12782	STAT1	STAT	Misc	20513432	STAT/ETV7
M11348_2.00	AC0668	V$STAT1_01	STAT1	STAT	Transfac	16381825	STAT/ETV7
M11355_2.00	AC0668	V$STAT5A_01	STAT5A	STAT	Transfac	16381825	STAT/ETV7
M11367_2.00	AC0668	V$STAT3_01	STAT3	STAT	Transfac	16381825	STAT/ETV7
M11371_2.00	AC0668	V$STAT5B_01	STAT5B	STAT	Transfac	16381825	STAT/ETV7
MA0137.2	AC0668	MA0137.2	STAT1	['STAT domain factors']	Uknown	17558387	STAT/ETV7
M11356_2.00	AC0669	V$STAT5A_02	STAT5A	STAT	Transfac	16381825	STAT5A
M05527_2.00	AC0670	IRF6_eDBD_HT-SELEX	IRF6	IRF	SELEX	28473536	IRF6/ZBED2
M05528_2.00	AC0670	IRF6_eDBD_Methyl-HT-SELEX	IRF6	IRF	SELEX	28473536	IRF6/ZBED2
MA1971.1	AC0670	MA1971.1	ZBED2	['C2H2 zinc finger factors']	Uknown	32385160	IRF6/ZBED2
M03332_2.00	AC0671	IRF5_1	IRF5	IRF	SELEX	23332764	IRF4/5/6
M03333_2.00	AC0671	IRF5_2	IRF5	IRF	SELEX	23332764	IRF4/5/6
M05529_2.00	AC0671	IRF6_FL_HT-SELEX	IRF6	IRF	SELEX	28473536	IRF4/5/6
M05530_2.00	AC0671	IRF6_FL_Methyl-HT-SELEX	IRF6	IRF	SELEX	28473536	IRF4/5/6
M09595_2.00	AC0671	GM12878-IRF4_GSE32465	IRF4	IRF	Misc	20513432	IRF4/5/6
MA1420.1	AC0671	MA1420.1	IRF5	['Tryptophan cluster factors']	Uknown	25896227	IRF4/5/6
MA1509.1	AC0671	MA1509.1	IRF6	['Tryptophan cluster factors']	Uknown	18604160	IRF4/5/6
M02691_2.00	AC0672	MA0051.1	IRF2	IRF	SELEX	24194598	IRF/STAT
M03331_2.00	AC0672	IRF3_1	IRF3	IRF	SELEX	23332764	IRF/STAT
M03334_2.00	AC0672	IRF4_1	IRF4	IRF	SELEX	23332764	IRF/STAT
M03335_2.00	AC0672	IRF8_1	IRF8	IRF	SELEX	23332764	IRF/STAT
M03336_2.00	AC0672	IRF8_2	IRF8	IRF	SELEX	23332764	IRF/STAT
M03337_2.00	AC0672	IRF7_1	IRF7	IRF	SELEX	23332764	IRF/STAT
M03339_2.00	AC0672	IRF9_1	IRF9	IRF	SELEX	23332764	IRF/STAT
M05533_2.00	AC0672	IRF3_FL_HT-SELEX	IRF3	IRF	SELEX	28473536	IRF/STAT
M05534_2.00	AC0672	IRF3_FL_Methyl-HT-SELEX	IRF3	IRF	SELEX	28473536	IRF/STAT
M05535_2.00	AC0672	IRF5_eDBD_HT-SELEX	IRF5	IRF	SELEX	28473536	IRF/STAT
M05536_2.00	AC0672	IRF5_eDBD_Methyl-HT-SELEX	IRF5	IRF	SELEX	28473536	IRF/STAT
M05537_2.00	AC0672	IRF5_FL_HT-SELEX	IRF5	IRF	SELEX	28473536	IRF/STAT
M05538_2.00	AC0672	IRF5_FL_Methyl-HT-SELEX	IRF5	IRF	SELEX	28473536	IRF/STAT
M05539_2.00	AC0672	IRF4_FL_HT-SELEX	IRF4	IRF	SELEX	28473536	IRF/STAT
M05540_2.00	AC0672	IRF4_FL_Methyl-HT-SELEX	IRF4	IRF	SELEX	28473536	IRF/STAT
M05541_2.00	AC0672	IRF8_eDBD_HT-SELEX	IRF8	IRF	SELEX	28473536	IRF/STAT
M05542_2.00	AC0672	IRF8_eDBD_Methyl-HT-SELEX	IRF8	IRF	SELEX	28473536	IRF/STAT
M05543_2.00	AC0672	IRF8_FL_HT-SELEX	IRF8	IRF	SELEX	28473536	IRF/STAT
M05544_2.00	AC0672	IRF8_FL_Methyl-HT-SELEX	IRF8	IRF	SELEX	28473536	IRF/STAT
M05545_2.00	AC0672	IRF2_FL_HT-SELEX	IRF2	IRF	SELEX	28473536	IRF/STAT
M05546_2.00	AC0672	IRF2_FL_Methyl-HT-SELEX	IRF2	IRF	SELEX	28473536	IRF/STAT
M05547_2.00	AC0672	IRF7_eDBD_HT-SELEX	IRF7	IRF	SELEX	28473536	IRF/STAT
M05548_2.00	AC0672	IRF7_eDBD_Methyl-HT-SELEX	IRF7	IRF	SELEX	28473536	IRF/STAT
